exchangeId,rank,baseSymbol,baseId,quoteSymbol,quoteId,priceQuote,priceUsd,volumeUsd24Hr,percentExchangeVolume,tradesCount24Hr,updated
bibox,9,DAI,multi-collateral-dai,USDT,tether,1.0005000000000000,1.0005776705093440,8126478.2796806896273205,3.0019216237954872,,1733990566851
bibox,10,ALGO,algorand,USDT,tether,0.4673000000000000,0.4673362772903713,7729461.2040137173242095,2.8552634893068089,,1733988326381
bibox,11,SUSHI,sushiswap,USDT,tether,2.4437000000000000,2.4438897085693994,7146009.8351759127739009,2.6397365143653215,,1733988407181
bibox,12,NEO,neo,USDT,tether,19.3300000000000000,19.3315006206353028,6008394.8691670326023206,2.2195014693084348,,1733990254382
bibox,13,BNB,binance-coin,USDT,tether,702.8400000000000000,702.8945626594576423,5681658.0642785264684985,2.0988048715783793,,1733940803481
bibox,14,LPT,livepeer,USDT,tether,16.6575210000000000,16.6588141515646968,5668395.5830698874892811,2.0939057101267401,,1733927880471
bibox,15,MANA,decentraland,USDT,tether,0.6643360000000000,0.6643875735287312,5542365.3143037048699400,2.0473501203569455,,1733990561814
bibox,16,DOT,polkadot,USDT,tether,9.4994000000000000,9.5001374545092083,5417509.8807513179717478,2.0012285147942468,,1733988378292
bibox,17,LTC,litecoin,USDT,tether,121.8900000000000000,121.8994625271203859,4874771.1844280543301540,1.8007408038214446,,1733990544167
bibox,18,CHZ,chiliz,USDT,tether,0.1143860000000000,0.1143948799788924,4662373.7434743506109664,1.7222811748291425,,1733944919334
bibox,19,MASK,mask-network,USDT,tether,3.5493520000000000,3.5496275422065780,4601592.2456607818333080,1.6998284854434521,,1733927894816
bibox,20,BTC,bitcoin,USDT,tether,100769.1000000000000000,100776.9228758851987734,4562285.1765141726987478,1.6853084514535419,,1733990497730
bibox,21,QTUM,qtum,USDT,tether,4.2940000000000000,4.2943333504918774,4202611.7176753255250267,1.5524450515360962,,1733990251884
bibox,22,SAND,the-sandbox,USDT,tether,0.7556120000000000,0.7556706594391869,3536341.5523301559258791,1.3063248075873179,,1733940800923
bibox,23,ETC,ethereum-classic,USDT,tether,34.6390000000000000,34.6416890842310530,3481247.4308859077193187,1.2859730354154736,,1733990525352
bibox,24,GNO,gnosis-gno,USDT,tether,277.8594000000000000,277.8809706957761437,3338060.1104792343587080,1.2330796296142321,,1733970375014
bibox,25,SLP,small-love-potion,USDT,tether,0.0053830000000000,0.0053834178914061,3251681.6597915206554334,1.2011714241129939,,1733988428584
bibox,26,1INCH,1inch,USDT,tether,0.4842090000000000,0.4842465899646766,2940755.6487482499681656,1.0863153346941536,,1733954125684
